timeSeriesDesc,geoLevelValueDesc,label,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Engcobo,70-74,1229,0.9,1751,1.3,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,65-69,1998,1.5,2680,2.0,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,60-64,2380,1.8,3493,2.6,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,55-59,2213,1.7,3490,2.6,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,50-54,2257,1.7,3311,2.5,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,45-49,2652,2.0,3564,2.7,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,40-44,2839,2.1,3300,2.5,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,35-39,3612,2.7,3890,2.9,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,30-34,3725,2.8,4097,3.1,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,25-29,4721,3.6,4700,3.5,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,20-24,4561,3.4,4594,3.5,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,15-19,6644,5.0,5727,4.3,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,10-14,8255,6.2,7186,5.4,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,5-9,7350,5.5,6953,5.2,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Engcobo,0-4,7466,5.6,7620,5.7,Eastern Cape,Chris Hani,Engcobo,DsAgeGroups
Census 2022,Enoch Mgijima,85+,436,0.1,1329,0.4,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,80-84,833,0.3,1780,0.6,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,75-79,1379,0.5,2487,0.8,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,70-74,2541,0.9,3955,1.3,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,65-69,4077,1.4,6342,2.1,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,60-64,5084,1.7,7673,2.6,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,55-59,5610,1.9,8294,2.8,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,50-54,5638,1.9,7594,2.6,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,45-49,6792,2.3,8269,2.8,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,40-44,8237,2.8,8818,3.0,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,35-39,10411,3.5,11063,3.7,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,30-34,11047,3.7,11498,3.9,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,25-29,11468,3.9,11611,3.9,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,20-24,11571,3.9,11042,3.7,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,15-19,14466,4.9,13645,4.6,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,10-14,14791,5.0,14778,5.0,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,5-9,12827,4.3,12688,4.3,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Enoch Mgijima,0-4,13573,4.6,13407,4.5,Eastern Cape,Chris Hani,Enoch Mgijima,DsAgeGroups
Census 2022,Intsika Yethu,85+,316,0.2,1193,0.9,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,80-84,590,0.5,1371,1.1,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,75-79,998,0.8,1628,1.3,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,70-74,1578,1.2,2541,2.0,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,65-69,2379,1.9,3399,2.7,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,60-64,2747,2.1,4032,3.1,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,55-59,2391,1.9,3835,3.0,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,50-54,2259,1.8,3453,2.7,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,45-49,2759,2.2,3155,2.5,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,40-44,2905,2.3,2853,2.2,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,35-39,3694,2.9,3288,2.6,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,30-34,4025,3.1,3505,2.7,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,25-29,4395,3.4,3801,3.0,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,20-24,4157,3.2,3441,2.7,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,15-19,6021,4.7,4897,3.8,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,10-14,7591,5.9,6670,5.2,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,5-9,6706,5.2,6277,4.9,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Intsika Yethu,0-4,6691,5.2,6559,5.1,Eastern Cape,Chris Hani,Intsika Yethu,DsAgeGroups
Census 2022,Inxuba Yethemba,85+,98,0.1,198,0.3,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,80-84,171,0.2,322,0.4,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,75-79,351,0.5,709,0.9,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,70-74,617,0.8,978,1.3,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,65-69,1092,1.4,1445,1.9,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,60-64,1260,1.6,1909,2.5,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,55-59,1565,2.0,2255,2.9,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,50-54,1803,2.3,2303,3.0,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,45-49,2021,2.6,2487,3.2,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,40-44,2224,2.9,2526,3.3,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,35-39,2778,3.6,3011,3.9,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,30-34,2958,3.8,3047,3.9,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,25-29,2929,3.8,3099,4.0,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,20-24,2875,3.7,2996,3.9,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,15-19,3172,4.1,3377,4.4,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,10-14,3728,4.8,3696,4.8,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,5-9,3188,4.1,3338,4.3,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Inxuba Yethemba,0-4,3488,4.5,3557,4.6,Eastern Cape,Chris Hani,Inxuba Yethemba,DsAgeGroups
Census 2022,Sakhisizwe,85+,101,0.2,356,0.6,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,80-84,171,0.3,396,0.6,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,75-79,296,0.5,554,0.9,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,70-74,613,1.0,857,1.3,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,65-69,971,1.5,1228,1.9,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,60-64,1209,1.9,1648,2.6,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,55-59,1178,1.8,1674,2.6,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,50-54,1215,1.9,1529,2.4,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,45-49,1384,2.2,1635,2.6,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,40-44,1712,2.7,1709,2.7,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,35-39,2100,3.3,2166,3.4,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,30-34,2314,3.6,2279,3.6,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,25-29,2632,4.1,2415,3.8,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,20-24,2428,3.8,2133,3.3,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,15-19,2989,4.7,2646,4.1,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,10-14,3357,5.2,3228,5.0,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,5-9,3065,4.8,3015,4.7,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Sakhisizwe,0-4,3492,5.5,3286,5.1,Eastern Cape,Chris Hani,Sakhisizwe,DsAgeGroups
Census 2022,Elundini,85+,310,0.2,1028,0.7,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,80-84,446,0.3,946,0.7,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,75-79,777,0.5,1275,0.9,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,70-74,1334,0.9,2067,1.5,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,65-69,1919,1.4,2945,2.1,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,60-64,2349,1.7,3648,2.6,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,55-59,2344,1.7,3727,2.6,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,50-54,2457,1.7,3318,2.3,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,45-49,2932,2.1,3606,2.5,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,40-44,3588,2.5,3773,2.7,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,35-39,4506,3.2,4332,3.1,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,30-34,4918,3.5,4539,3.2,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,25-29,5357,3.8,5106,3.6,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,20-24,5755,4.1,5077,3.6,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,15-19,7385,5.2,6144,4.3,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,10-14,7498,5.3,6955,4.9,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,5-9,7109,5.0,6691,4.7,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Elundini,0-4,7779,5.5,7816,5.5,Eastern Cape,Joe Gqabi,Elundini,DsAgeGroups
Census 2022,Senqu,85+,260,0.2,1036,0.7,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,80-84,432,0.3,965,0.7,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,75-79,717,0.5,1357,0.9,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,70-74,1398,1.0,2236,1.5,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,65-69,1979,1.3,3129,2.1,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,60-64,2621,1.8,3785,2.6,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,55-59,2500,1.7,3667,2.5,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,50-54,2593,1.8,3446,2.3,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,45-49,3040,2.1,3694,2.5,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,40-44,3685,2.5,4279,2.9,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,35-39,4139,2.8,5081,3.5,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,30-34,4368,3.0,5250,3.6,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,25-29,4695,3.2,5436,3.7,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,20-24,5307,3.6,5756,3.9,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,15-19,7378,5.0,7034,4.8,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,10-14,8045,5.5,7661,5.2,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,5-9,7310,5.0,7015,4.8,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Senqu,0-4,7874,5.4,7903,5.4,Eastern Cape,Joe Gqabi,Senqu,DsAgeGroups
Census 2022,Walter Sisulu,85+,137,0.1,382,0.4,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,80-84,269,0.3,478,0.5,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,75-79,467,0.4,650,0.6,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,70-74,762,0.7,1220,1.2,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,65-69,1320,1.3,1726,1.7,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,60-64,1567,1.5,2283,2.2,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,55-59,1783,1.7,2493,2.4,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,50-54,2121,2.0,2546,2.4,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,45-49,2438,2.3,2995,2.9,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,40-44,3139,3.0,3482,3.3,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,35-39,3756,3.6,4149,4.0,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,30-34,3846,3.7,4256,4.1,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,25-29,4068,3.9,4343,4.2,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,20-24,4237,4.1,4414,4.2,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,15-19,4724,4.5,4687,4.5,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,10-14,5013,4.8,5009,4.8,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,5-9,4587,4.4,4517,4.3,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Walter Sisulu,0-4,5225,5.0,5119,4.9,Eastern Cape,Joe Gqabi,Walter Sisulu,DsAgeGroups
Census 2022,Nelson Mandela Bay,85+,1748,0.1,3976,0.3,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,80-84,3537,0.3,5983,0.5,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,75-79,6995,0.6,10584,0.9,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,70-74,11880,1.0,16917,1.4,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,65-69,18150,1.5,25276,2.1,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,60-64,23532,2.0,32183,2.7,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,55-59,26492,2.2,34687,2.9,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,50-54,29914,2.5,36577,3.1,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,45-49,33466,2.8,38294,3.2,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,40-44,39383,3.3,43052,3.6,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,35-39,46354,3.9,49934,4.2,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,30-34,48341,4.1,51914,4.4,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,25-29,47083,4.0,50155,4.2,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,20-24,45723,3.8,47023,3.9,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,15-19,47672,4.0,48365,4.1,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,10-14,48698,4.1,49033,4.1,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,5-9,41199,3.5,40548,3.4,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,Nelson Mandela Bay,0-4,43025,3.6,42782,3.6,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,DsAgeGroups
Census 2022,King Sabata Dalindyebo,85+,723,0.2,2183,0.5,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,80-84,944,0.2,2336,0.5,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,75-79,1401,0.3,2636,0.6,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,70-74,2612,0.5,4329,0.9,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,65-69,4273,0.9,6800,1.4,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,60-64,6193,1.3,9087,1.9,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,55-59,6650,1.4,10395,2.2,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,50-54,7200,1.5,10833,2.3,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,45-49,9005,1.9,12505,2.6,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,40-44,11095,2.3,14243,3.0,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,35-39,15209,3.2,17498,3.7,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,30-34,17212,3.6,18978,4.0,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,25-29,21231,4.5,22744,4.8,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,20-24,19960,4.2,20857,4.4,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,15-19,23511,4.9,22474,4.7,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,10-14,25111,5.3,24588,5.2,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,5-9,23859,5.0,23028,4.8,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,King Sabata Dalindyebo,0-4,27501,5.8,27308,5.7,Eastern Cape,O.R. Tambo,King Sabata Dalindyebo,DsAgeGroups
Census 2022,Mhlontlo,85+,320,0.2,1301,0.7,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,80-84,474,0.3,1085,0.6,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,75-79,778,0.4,1641,0.9,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,70-74,1316,0.7,2471,1.3,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,65-69,2230,1.2,3606,1.9,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,60-64,2817,1.5,4241,2.3,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,55-59,2735,1.5,4664,2.5,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,50-54,2584,1.4,4167,2.2,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,45-49,3324,1.8,4625,2.5,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,40-44,3917,2.1,4720,2.5,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,35-39,4993,2.7,5725,3.1,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,30-34,6174,3.3,6381,3.4,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,25-29,7627,4.1,7316,3.9,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,20-24,7588,4.1,6827,3.7,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,15-19,9910,5.3,8849,4.7,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,10-14,11097,6.0,10305,5.5,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,5-9,10018,5.4,9514,5.1,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Mhlontlo,0-4,10660,5.7,10387,5.6,Eastern Cape,O.R. Tambo,Mhlontlo,DsAgeGroups
Census 2022,Ngquza Hill,85+,532,0.2,1943,0.5,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,80-84,659,0.2,1784,0.5,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,75-79,779,0.2,2307,0.7,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,70-74,1549,0.4,2774,0.8,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,65-69,2554,0.7,4140,1.2,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,60-64,3652,1.0,5660,1.6,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,55-59,3732,1.1,6317,1.8,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,50-54,3759,1.1,6403,1.8,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,45-49,5466,1.5,7368,2.1,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,40-44,6609,1.9,8660,2.4,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,35-39,8681,2.4,10666,3.0,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,30-34,10217,2.9,11445,3.2,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
Census 2022,Ngquza Hill,25-29,14640,4.1,16003,4.5,Eastern Cape,O.R. Tambo,Ngquza Hill,DsAgeGroups
