timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Laingsburg,Piped (tap) water inside the dwelling,84.5,Western Cape,Central Karoo,Laingsburg,DsAccessToPipedWaters
Census 2022,Municipality,Laingsburg,Piped (tap) water inside the yard,15.0,Western Cape,Central Karoo,Laingsburg,DsAccessToPipedWaters
Census 2022,Municipality,Laingsburg,Piped (tap) water on community stand,0.1,Western Cape,Central Karoo,Laingsburg,DsAccessToPipedWaters
Census 2022,Municipality,Laingsburg,No access to piped water,0.4,Western Cape,Central Karoo,Laingsburg,DsAccessToPipedWaters
Census 2022,Municipality,Prince Albert,Piped (tap) water inside the dwelling,88.3,Western Cape,Central Karoo,Prince Albert,DsAccessToPipedWaters
Census 2022,Municipality,Prince Albert,Piped (tap) water inside the yard,11.2,Western Cape,Central Karoo,Prince Albert,DsAccessToPipedWaters
Census 2022,Municipality,Prince Albert,Piped (tap) water on community stand,0.4,Western Cape,Central Karoo,Prince Albert,DsAccessToPipedWaters
Census 2022,Municipality,Prince Albert,No access to piped water,0.2,Western Cape,Central Karoo,Prince Albert,DsAccessToPipedWaters
Census 2022,Municipality,City of Cape Town,Piped (tap) water inside the dwelling,85.4,Western Cape,City of Cape Town,City of Cape Town,DsAccessToPipedWaters
Census 2022,Municipality,City of Cape Town,Piped (tap) water inside the yard,7.3,Western Cape,City of Cape Town,City of Cape Town,DsAccessToPipedWaters
Census 2022,Municipality,City of Cape Town,Piped (tap) water on community stand,6.5,Western Cape,City of Cape Town,City of Cape Town,DsAccessToPipedWaters
Census 2022,Municipality,City of Cape Town,No access to piped water,0.8,Western Cape,City of Cape Town,City of Cape Town,DsAccessToPipedWaters
Census 2022,Municipality,Bitou,Piped (tap) water inside the dwelling,80.0,Western Cape,Garden Route,Bitou,DsAccessToPipedWaters
Census 2022,Municipality,Bitou,Piped (tap) water inside the yard,9.4,Western Cape,Garden Route,Bitou,DsAccessToPipedWaters
Census 2022,Municipality,Bitou,Piped (tap) water on community stand,9.7,Western Cape,Garden Route,Bitou,DsAccessToPipedWaters
Census 2022,Municipality,Bitou,No access to piped water,0.9,Western Cape,Garden Route,Bitou,DsAccessToPipedWaters
Census 2022,Municipality,George,Piped (tap) water inside the dwelling,81.3,Western Cape,Garden Route,George,DsAccessToPipedWaters
Census 2022,Municipality,George,Piped (tap) water inside the yard,13.0,Western Cape,Garden Route,George,DsAccessToPipedWaters
Census 2022,Municipality,George,Piped (tap) water on community stand,5.2,Western Cape,Garden Route,George,DsAccessToPipedWaters
Census 2022,Municipality,George,No access to piped water,0.5,Western Cape,Garden Route,George,DsAccessToPipedWaters
Census 2022,Municipality,Hessequa,Piped (tap) water inside the dwelling,94.5,Western Cape,Garden Route,Hessequa,DsAccessToPipedWaters
Census 2022,Municipality,Hessequa,Piped (tap) water inside the yard,3.4,Western Cape,Garden Route,Hessequa,DsAccessToPipedWaters
Census 2022,Municipality,Hessequa,Piped (tap) water on community stand,1.7,Western Cape,Garden Route,Hessequa,DsAccessToPipedWaters
Census 2022,Municipality,Hessequa,No access to piped water,0.4,Western Cape,Garden Route,Hessequa,DsAccessToPipedWaters
Census 2022,Municipality,Kannaland,Piped (tap) water inside the dwelling,86.3,Western Cape,Garden Route,Kannaland,DsAccessToPipedWaters
Census 2022,Municipality,Kannaland,Piped (tap) water inside the yard,8.9,Western Cape,Garden Route,Kannaland,DsAccessToPipedWaters
Census 2022,Municipality,Kannaland,Piped (tap) water on community stand,3.5,Western Cape,Garden Route,Kannaland,DsAccessToPipedWaters
Census 2022,Municipality,Kannaland,No access to piped water,1.2,Western Cape,Garden Route,Kannaland,DsAccessToPipedWaters
Census 2022,Municipality,Knysna,Piped (tap) water inside the dwelling,82.6,Western Cape,Garden Route,Knysna,DsAccessToPipedWaters
Census 2022,Municipality,Knysna,Piped (tap) water inside the yard,6.9,Western Cape,Garden Route,Knysna,DsAccessToPipedWaters
Census 2022,Municipality,Knysna,Piped (tap) water on community stand,10.0,Western Cape,Garden Route,Knysna,DsAccessToPipedWaters
Census 2022,Municipality,Knysna,No access to piped water,0.6,Western Cape,Garden Route,Knysna,DsAccessToPipedWaters
Census 2022,Municipality,Mossel Bay,Piped (tap) water inside the dwelling,90.2,Western Cape,Garden Route,Mossel Bay,DsAccessToPipedWaters
Census 2022,Municipality,Mossel Bay,Piped (tap) water inside the yard,4.9,Western Cape,Garden Route,Mossel Bay,DsAccessToPipedWaters
Census 2022,Municipality,Mossel Bay,Piped (tap) water on community stand,4.3,Western Cape,Garden Route,Mossel Bay,DsAccessToPipedWaters
Census 2022,Municipality,Mossel Bay,No access to piped water,0.6,Western Cape,Garden Route,Mossel Bay,DsAccessToPipedWaters
Census 2022,Municipality,Oudtshoorn,Piped (tap) water inside the dwelling,85.1,Western Cape,Garden Route,Oudtshoorn,DsAccessToPipedWaters
Census 2022,Municipality,Oudtshoorn,Piped (tap) water inside the yard,8.3,Western Cape,Garden Route,Oudtshoorn,DsAccessToPipedWaters
Census 2022,Municipality,Oudtshoorn,Piped (tap) water on community stand,6.2,Western Cape,Garden Route,Oudtshoorn,DsAccessToPipedWaters
Census 2022,Municipality,Oudtshoorn,No access to piped water,0.4,Western Cape,Garden Route,Oudtshoorn,DsAccessToPipedWaters
Census 2022,Municipality,Cape Agulhas,Piped (tap) water inside the dwelling,94.4,Western Cape,Overberg,Cape Agulhas,DsAccessToPipedWaters
Census 2022,Municipality,Cape Agulhas,Piped (tap) water inside the yard,2.1,Western Cape,Overberg,Cape Agulhas,DsAccessToPipedWaters
Census 2022,Municipality,Cape Agulhas,Piped (tap) water on community stand,3.4,Western Cape,Overberg,Cape Agulhas,DsAccessToPipedWaters
Census 2022,Municipality,Cape Agulhas,No access to piped water,0.1,Western Cape,Overberg,Cape Agulhas,DsAccessToPipedWaters
Census 2022,Municipality,Overstrand,Piped (tap) water inside the dwelling,87.6,Western Cape,Overberg,Overstrand,DsAccessToPipedWaters
Census 2022,Municipality,Overstrand,Piped (tap) water inside the yard,6.7,Western Cape,Overberg,Overstrand,DsAccessToPipedWaters
Census 2022,Municipality,Overstrand,Piped (tap) water on community stand,5.5,Western Cape,Overberg,Overstrand,DsAccessToPipedWaters
Census 2022,Municipality,Overstrand,No access to piped water,0.2,Western Cape,Overberg,Overstrand,DsAccessToPipedWaters
Census 2022,Municipality,Swellendam,Piped (tap) water inside the dwelling,86.6,Western Cape,Overberg,Swellendam,DsAccessToPipedWaters
Census 2022,Municipality,Swellendam,Piped (tap) water inside the yard,8.2,Western Cape,Overberg,Swellendam,DsAccessToPipedWaters
Census 2022,Municipality,Swellendam,Piped (tap) water on community stand,4.3,Western Cape,Overberg,Swellendam,DsAccessToPipedWaters
Census 2022,Municipality,Swellendam,No access to piped water,0.9,Western Cape,Overberg,Swellendam,DsAccessToPipedWaters
Census 2022,Municipality,Theewaterskloof,Piped (tap) water inside the dwelling,76.0,Western Cape,Overberg,Theewaterskloof,DsAccessToPipedWaters
Census 2022,Municipality,Theewaterskloof,Piped (tap) water inside the yard,8.5,Western Cape,Overberg,Theewaterskloof,DsAccessToPipedWaters
Census 2022,Municipality,Theewaterskloof,Piped (tap) water on community stand,12.4,Western Cape,Overberg,Theewaterskloof,DsAccessToPipedWaters
Census 2022,Municipality,Theewaterskloof,No access to piped water,3.1,Western Cape,Overberg,Theewaterskloof,DsAccessToPipedWaters
Census 2022,Municipality,Bergrivier,Piped (tap) water inside the dwelling,88.7,Western Cape,West Coast,Bergrivier,DsAccessToPipedWaters
Census 2022,Municipality,Bergrivier,Piped (tap) water inside the yard,10.6,Western Cape,West Coast,Bergrivier,DsAccessToPipedWaters
Census 2022,Municipality,Bergrivier,Piped (tap) water on community stand,0.3,Western Cape,West Coast,Bergrivier,DsAccessToPipedWaters
Census 2022,Municipality,Bergrivier,No access to piped water,0.3,Western Cape,West Coast,Bergrivier,DsAccessToPipedWaters
Census 2022,Municipality,Cederberg,Piped (tap) water inside the dwelling,73.1,Western Cape,West Coast,Cederberg,DsAccessToPipedWaters
Census 2022,Municipality,Cederberg,Piped (tap) water inside the yard,16.7,Western Cape,West Coast,Cederberg,DsAccessToPipedWaters
Census 2022,Municipality,Cederberg,Piped (tap) water on community stand,9.6,Western Cape,West Coast,Cederberg,DsAccessToPipedWaters
Census 2022,Municipality,Cederberg,No access to piped water,0.6,Western Cape,West Coast,Cederberg,DsAccessToPipedWaters
Census 2022,Municipality,Matzikama,Piped (tap) water inside the dwelling,83.3,Western Cape,West Coast,Matzikama,DsAccessToPipedWaters
Census 2022,Municipality,Matzikama,Piped (tap) water inside the yard,13.9,Western Cape,West Coast,Matzikama,DsAccessToPipedWaters
Census 2022,Municipality,Matzikama,Piped (tap) water on community stand,2.2,Western Cape,West Coast,Matzikama,DsAccessToPipedWaters
Census 2022,Municipality,Matzikama,No access to piped water,0.7,Western Cape,West Coast,Matzikama,DsAccessToPipedWaters
Census 2022,Municipality,Saldanha Bay,Piped (tap) water inside the dwelling,86.7,Western Cape,West Coast,Saldanha Bay,DsAccessToPipedWaters
Census 2022,Municipality,Saldanha Bay,Piped (tap) water inside the yard,6.3,Western Cape,West Coast,Saldanha Bay,DsAccessToPipedWaters
Census 2022,Municipality,Saldanha Bay,Piped (tap) water on community stand,5.1,Western Cape,West Coast,Saldanha Bay,DsAccessToPipedWaters
Census 2022,Municipality,Saldanha Bay,No access to piped water,2.0,Western Cape,West Coast,Saldanha Bay,DsAccessToPipedWaters
Census 2022,Municipality,Swartland,Piped (tap) water inside the dwelling,90.6,Western Cape,West Coast,Swartland,DsAccessToPipedWaters
Census 2022,Municipality,Swartland,Piped (tap) water inside the yard,7.8,Western Cape,West Coast,Swartland,DsAccessToPipedWaters
Census 2022,Municipality,Swartland,Piped (tap) water on community stand,0.9,Western Cape,West Coast,Swartland,DsAccessToPipedWaters
Census 2022,Municipality,Swartland,No access to piped water,0.7,Western Cape,West Coast,Swartland,DsAccessToPipedWaters
